tn;begin;end
1603010;01.02.2001;31.12.9999
1603012;06.08.2007;31.12.9999
1603013;29.09.2008;31.12.9999
1603014;01.02.2001;31.12.9999
1603015;06.05.2003;31.12.9999
1603017;01.06.2004;31.12.9999
1603021;12.05.2008;31.12.9999
1603023;05.06.2006;31.12.9999
1603024;20.02.2004;31.12.9999
1603026;01.02.2001;31.12.9999
1603027;01.02.2001;31.12.9999
1603031;01.02.2001;31.12.9999
1603034;20.03.2012;31.12.9999
1603037;20.07.2004;31.12.9999
1603041;03.08.2010;31.12.9999
1603043;01.02.2001;31.12.9999
1603044;22.06.2010;31.12.9999
1603045;26.12.2002;31.12.9999
1603046;01.02.2001;31.12.9999
1603046;03.08.2020;31.12.9999
1603047;06.11.2008;31.12.9999
1603048;18.03.2003;31.12.9999
1603049;18.02.2020;31.12.9999
1603050;17.08.2015;31.12.9999
1603051;29.06.2006;31.12.9999
1603054;18.06.2010;31.12.9999
1603056;16.06.2009;31.12.9999
1603058;01.03.2002;31.12.9999
1603059;20.06.2016;31.12.9999
1603061;01.08.2004;31.12.9999
1603064;23.04.2012;31.12.9999
1603065;01.01.2007;31.12.9999
1603066;26.08.2004;31.12.9999
1603067;30.12.2018;31.12.9999
1603071;02.03.2004;31.12.9999
1603075;13.07.2004;31.12.9999
1603076;01.03.2003;31.12.9999
1603077;13.07.2020;31.12.9999
1603078;20.02.2004;31.12.9999
1603080;18.04.2005;31.12.9999
1603081;18.12.2017;31.12.9999
1603082;26.03.2007;31.12.9999
1603083;06.07.2020;31.12.9999
1603084;05.06.2006;31.12.9999
1603085;01.06.2012;31.12.9999
1603087;09.04.2010;31.12.9999
1603088;13.09.2004;31.12.9999
1603090;11.03.2005;31.12.9999
1603091;17.06.2010;31.12.9999
1603092;06.07.2020;31.12.9999
1603093;01.04.2004;31.12.9999
1603095;16.11.2004;31.12.9999
1603096;24.07.2004;31.12.9999
1603097;25.01.2010;31.12.9999
1603098;19.03.2004;31.12.9999
1603100;05.05.2015;31.12.9999
1603104;20.02.2004;31.12.9999
1603113;04.03.2003;31.12.9999
1603114;01.04.2004;31.12.9999
1603115;01.08.2012;31.12.9999
1603116;24.01.2017;31.12.9999
1603118;09.03.2005;31.12.9999
1603119;08.09.2004;31.12.9999
1603120;04.03.2009;31.12.9999
1603121;09.06.2009;31.12.9999
1603122;15.05.2004;31.12.9999
1603123;07.04.2004;31.12.9999
1603124;24.07.2013;31.12.9999
1603125;01.04.2004;31.12.9999
1603126;04.08.2008;31.12.9999
1603128;23.08.2004;31.12.9999
1603129;14.04.2011;31.12.9999
1603130;17.07.2004;31.12.9999
1603134;10.07.2007;31.12.9999
1603137;16.09.2020;31.12.9999
1603139;20.02.2004;31.12.9999
1603142;26.09.2017;31.12.9999
1603143;18.09.2014;31.12.9999
1603144;19.05.2015;31.12.9999
1603145;24.03.2004;31.12.9999
1603148;25.10.2006;31.12.9999
1603150;01.04.2015;31.12.9999
1603154;01.04.2004;31.12.9999
1603155;07.04.2004;31.12.9999
1603158;01.04.2004;31.12.9999
1603159;26.08.2004;31.12.9999
1603160;12.05.2004;31.12.9999
1603162;11.12.2008;31.12.9999
1603163;13.07.2004;31.12.9999
1603165;13.06.2018;31.12.9999
1603166;15.03.2014;31.12.9999
1603167;01.02.2001;31.12.9999
1603168;17.08.2004;31.12.9999
1603169;17.03.2011;31.12.9999
1603171;07.04.2014;31.12.9999
1603172;06.07.2020;31.12.9999
1603174;10.06.2019;31.12.9999
1603180;16.12.2008;31.12.9999
1603184;29.08.2003;31.12.9999
1603189;17.07.2004;31.12.9999
1603191;20.04.2004;31.12.9999
1603192;03.12.2004;31.12.9999
1603194;01.03.2003;31.12.9999
1603195;13.10.2005;31.12.9999
1603196;01.06.2010;31.12.9999
1603198;01.02.2001;31.12.9999
1603202;13.09.2004;31.12.9999
1603203;16.02.2005;31.12.9999
1603204;08.07.2008;31.12.9999
1603205;14.10.2005;31.12.9999
1603206;08.04.2010;31.12.9999
1603207;19.09.2006;31.12.9999
1603209;13.09.2010;31.12.9999
1603211;01.03.2003;31.12.9999
1603212;05.06.2006;31.12.9999
1603213;10.10.2019;31.12.9999
1603215;12.08.2004;31.12.9999
1603216;18.06.2009;31.12.9999
1603221;06.10.2011;31.12.9999
1603222;01.06.2011;31.12.9999
1603223;12.10.2011;31.12.9999
1603224;30.01.2005;31.12.9999
1603225;09.04.2015;31.12.9999
1603229;01.04.2004;31.12.9999
1603231;12.08.2004;31.12.9999
1603233;24.03.2005;31.12.9999
1603234;14.07.2004;31.12.9999
1603235;13.07.2004;31.12.9999
1603238;09.04.2004;31.12.9999
1603242;19.07.2006;31.12.9999
1603244;26.12.2011;31.12.9999
1603245;05.06.2006;31.12.9999
1603246;04.03.2002;31.12.9999
1603249;22.01.2002;31.12.9999
1603251;28.01.2020;31.12.9999
1603252;06.09.2004;31.12.9999
1603253;19.10.2015;31.12.9999
1603255;22.01.2003;31.12.9999
1603256;21.06.2010;31.12.9999
1603257;20.02.2004;31.12.9999
1603258;01.08.2004;31.12.9999
1603261;04.05.2008;31.12.9999
1603264;04.03.2003;31.12.9999
1603266;16.09.2009;31.12.9999
1603270;01.08.2012;31.12.9999
1603272;01.02.1996;31.12.9999
1603274;03.09.2010;31.12.9999
1603277;04.01.2003;31.12.9999
1603278;01.02.2001;31.12.9999
1603280;27.09.2004;31.12.9999
1603282;18.06.2007;31.12.9999
1603283;17.07.2004;31.12.9999
1603287;01.02.2001;31.12.9999
1603289;18.09.2007;31.12.9999
1603292;15.05.2004;31.12.9999
1603294;01.06.2004;31.12.9999
1603299;03.09.2004;31.12.9999
1603300;04.03.2003;31.12.9999
1603304;01.08.2004;31.12.9999
1603305;26.03.2007;31.12.9999
1603306;26.10.2004;31.12.9999
1603307;06.11.2008;31.12.9999
1603308;22.06.2015;31.12.9999
1603309;20.12.2007;31.12.9999
1603311;09.12.2009;31.12.9999
1603312;13.12.2019;31.12.9999
1603313;12.08.2004;31.12.9999
1603314;20.02.2004;31.12.9999
1603316;09.09.2004;31.12.9999
1603321;26.01.2008;31.12.9999
1603324;22.06.2018;31.12.9999
1603325;10.02.2010;31.12.9999
1603327;01.08.2004;31.12.9999
1603329;08.06.2011;31.12.9999
1603332;12.08.2004;31.12.9999
1603334;09.07.2019;31.12.9999
1603336;20.02.2012;31.12.9999
1603338;14.06.2006;31.12.9999
1603339;01.08.2004;31.12.9999
1603340;30.01.2008;31.12.9999
1603341;11.11.2008;31.12.9999
1603344;24.07.2008;31.12.9999
1603345;09.01.2007;31.12.9999
1603347;06.10.2014;31.12.9999
1603348;06.07.2007;31.12.9999
1603349;06.11.2008;31.12.9999
1603350;11.01.2011;31.12.9999
1603351;29.12.2017;31.12.9999
1603352;20.02.2004;31.12.9999
1603356;01.06.2004;31.12.9999
1603357;27.08.2008;31.12.9999
1603359;22.03.2011;31.12.9999
1603362;04.08.2008;31.12.9999
1603364;01.04.2004;31.12.9999
1603369;11.01.2010;31.12.9999
1603371;01.02.2001;31.12.9999
1603372;01.02.2001;31.12.9999
1603373;26.03.2001;31.12.9999
1603374;26.08.2004;31.12.9999
1603376;01.03.2003;31.12.9999
1603378;15.01.2020;31.12.9999
1603381;17.06.2010;31.12.9999
1603387;12.08.2004;31.12.9999
1603389;06.12.2010;31.12.9999
1603390;13.07.2004;31.12.9999
1603392;17.01.2012;31.12.9999
1603393;02.02.2004;31.12.9999
1603394;01.04.2004;31.12.9999
1603395;11.03.2009;31.12.9999
1603398;25.02.2004;31.12.9999
1603399;13.04.2015;31.12.9999
1603401;01.08.2004;31.12.9999
1603403;20.02.2004;31.12.9999
1603405;01.03.2003;31.12.9999
1603406;02.04.2012;31.12.9999
1603408;03.09.2003;31.12.9999
1603409;03.07.2007;31.12.9999
1603410;13.04.2015;31.12.9999
1603411;06.07.2020;31.12.9999
1603412;27.12.2005;31.12.9999
1603414;09.08.2004;31.12.9999
1603418;01.08.2004;31.12.9999
1603421;25.10.2007;31.12.9999
1603422;13.07.2004;31.12.9999
1603423;25.01.2018;31.12.9999
1603425;20.08.2003;31.12.9999
1603430;02.06.2020;31.12.9999
1603431;01.10.2004;31.12.9999
1603432;13.04.2015;31.12.9999
1603433;27.09.2005;31.12.9999
1603434;09.04.2010;31.12.9999
1603436;24.02.2010;31.12.9999
1603438;22.10.2018;31.12.9999
1603439;05.06.2006;31.12.9999
1603440;06.05.2013;31.12.9999
1603443;01.02.2001;31.12.9999
1603444;08.02.2008;31.12.9999
1603448;01.03.2003;31.12.9999
1603449;01.01.2016;31.12.9999
1603451;01.02.2001;31.12.9999
1603452;01.04.2004;31.12.9999
1603453;19.03.2009;31.12.9999
1603454;12.01.2009;31.12.9999
1603455;01.08.2004;31.12.9999
1603456;03.12.2004;31.12.9999
1603457;03.06.2010;31.12.9999
1603459;15.05.2004;31.12.9999
1603461;01.02.2001;31.12.9999
1603463;24.02.2010;31.12.9999
1603467;01.08.2004;31.12.9999
1603470;24.07.2007;31.12.9999
1603473;22.06.2015;31.12.9999
1603474;13.04.2015;31.12.9999
1603475;28.07.2008;31.12.9999
1603476;01.02.2001;31.12.9999
1603478;03.09.2019;31.12.9999
1603479;26.03.2001;31.12.9999
1603480;07.07.2006;31.12.9999
1603484;18.05.2011;31.12.9999
1603486;24.09.2007;31.12.9999
1603487;01.04.2019;31.12.9999
1603489;01.02.2001;31.12.9999
1603492;14.05.2012;31.12.9999
1603493;01.02.2001;31.12.9999
1603494;20.02.2004;31.12.9999
1603498;12.08.2004;31.12.9999
1603500;22.06.2018;31.12.9999
1603502;09.04.2010;31.12.9999
1603503;03.11.2006;31.12.9999
1603505;04.03.2003;31.12.9999
1603506;10.10.2008;31.12.9999
1603507;01.12.2016;31.12.9999
1603508;01.02.2001;31.12.9999
1603510;12.08.2004;31.12.9999
1603511;01.02.2001;31.12.9999
1603512;31.03.2008;31.12.9999
1603513;04.06.2008;31.12.9999
1603515;01.08.2004;31.12.9999
1603517;09.08.2004;31.12.9999
1603518;20.02.2004;31.12.9999
1603520;23.05.2007;31.12.9999
1603525;26.08.2004;31.12.9999
1603528;14.09.2016;31.12.9999
1603529;03.04.2002;31.12.9999
1603531;03.07.2006;31.12.9999
1603533;03.09.2019;31.12.9999
1603536;01.02.2008;31.12.9999
1603538;25.11.2009;31.12.9999
1603539;20.02.2004;31.12.9999
1603541;13.11.2009;31.12.9999
1603544;01.11.2013;31.12.9999
1603548;01.03.2019;31.12.9999
1603549;12.08.2004;31.12.9999
1603551;01.02.2001;31.12.9999
1603554;20.06.2006;31.12.9999
1603556;16.07.2018;31.12.9999
1603558;17.10.2018;31.12.9999
1603562;03.02.2020;31.12.9999
1603567;06.08.2008;31.12.9999
1603568;19.10.2011;31.12.9999
1603570;01.08.2004;31.12.9999
1603571;13.07.2004;31.12.9999
1603573;23.03.2007;31.12.9999
1603574;22.04.2008;31.12.9999
1603575;28.06.2006;31.12.9999
1603576;19.02.2007;31.12.9999
1603579;18.06.2012;31.12.9999
1603580;17.10.2011;31.12.9999
1603581;01.02.2001;31.12.9999
1603582;01.02.2001;31.12.9999
1603584;12.08.2004;31.12.9999
1603585;04.06.2012;31.12.9999
1603587;13.04.2015;31.12.9999
1603589;18.06.2012;31.12.9999
1603590;04.08.2003;31.12.9999
1603591;18.09.2014;31.12.9999
1603592;22.03.2011;31.12.9999
1603593;26.03.2003;31.12.9999
1603594;19.09.2007;31.12.9999
1603596;15.05.2004;31.12.9999
1603598;20.02.2004;31.12.9999
1603600;05.05.2015;31.12.9999
1603602;01.02.2001;31.12.9999
1603605;05.06.2006;31.12.9999
1603606;01.10.2014;31.12.9999
1603607;01.02.2001;31.12.9999
1603610;28.12.2007;31.12.9999
1603612;01.03.2003;31.12.9999
1603615;09.06.2020;31.12.9999
1603617;09.03.2016;31.12.9999
1603618;01.08.2004;31.12.9999
1603619;13.07.2004;31.12.9999
1603622;21.11.2011;31.12.9999
1603628;19.08.2004;31.12.9999
1603630;01.02.2001;31.12.9999
1603632;16.11.2006;31.12.9999
1603633;12.08.2004;31.12.9999
1603634;13.09.2007;31.12.9999
1603635;18.07.2005;31.12.9999
1603641;25.06.2008;31.12.9999
1603642;26.08.2004;31.12.9999
1603643;25.05.2001;31.12.9999
1603646;06.07.2006;31.12.9999
1603648;12.03.2003;31.12.9999
1603649;01.08.2004;31.12.9999
1603653;07.08.2008;31.12.9999
1603654;12.08.2004;31.12.9999
1603655;15.05.2004;31.12.9999
1603656;28.08.2004;31.12.9999
1603657;06.07.2020;31.12.9999
1603658;01.03.2003;31.12.9999
1603661;06.06.2006;31.12.9999
1603662;03.03.2011;31.12.9999
1603663;17.03.2008;31.12.9999
1603664;01.04.2004;31.12.9999
1603666;11.08.2005;31.12.9999
1603668;07.10.2003;31.12.9999
1603669;01.02.2001;31.12.9999
1603670;01.02.2001;31.12.9999
1603671;05.02.2001;31.12.9999
1603672;01.02.2001;31.12.9999
1603676;12.09.2004;31.12.9999
1603677;09.04.2015;31.12.9999
1603679;07.03.2007;31.12.9999
1603680;20.06.2016;31.12.9999
1603682;22.01.2002;31.12.9999
1603683;06.09.2004;31.12.9999
1603684;25.09.2008;31.12.9999
1603687;29.07.2002;31.12.9999
1603689;26.08.2004;31.12.9999
1603690;13.04.2015;31.12.9999
1603691;30.01.2008;31.12.9999
1603694;25.11.2004;31.12.9999
1603695;13.07.2004;31.12.9999
1603696;10.09.2019;31.12.9999
1603698;20.02.2004;31.12.9999
1603699;01.02.2001;31.12.9999
1603700;25.07.2002;31.12.9999
1603702;12.08.2004;31.12.9999
1603705;20.03.2012;31.12.9999
1603706;01.08.2004;31.12.9999
1603707;12.03.2003;31.12.9999
1603708;01.02.2001;31.12.9999
1603711;01.02.2001;31.12.9999
1603713;01.04.2019;31.12.9999
1603716;01.06.2010;31.12.9999
1603720;01.03.2003;31.12.9999
1603722;21.04.2008;31.12.9999
1603724;01.01.2016;31.12.9999
1603726;05.05.2015;31.12.9999
1603727;19.09.2008;31.12.9999
1603728;20.02.2004;31.12.9999
1603729;04.12.2009;31.12.9999
1603730;11.11.2005;31.12.9999
1603732;05.05.2011;31.12.9999
1603733;19.02.2010;31.12.9999
1603734;12.08.2004;31.12.9999
1603735;14.06.2006;31.12.9999
1603737;01.06.2006;31.12.9999
1603744;01.08.2004;31.12.9999
1603745;10.02.2010;31.12.9999
1603746;02.10.2014;31.12.9999
1603747;01.03.2019;31.12.9999
1603748;05.06.2006;31.12.9999
1603750;29.08.2003;31.12.9999
1603751;11.02.2008;31.12.9999
1603752;05.09.2016;31.12.9999
1603755;15.05.2015;31.12.9999
1603756;17.06.2010;31.12.9999
1603758;12.08.2004;31.12.9999
1603810;10.12.2018;31.12.9999
1603988;04.12.2018;31.12.9999
1604106;15.03.2016;31.12.9999
1604118;17.04.2018;31.12.9999
1604143;04.09.2020;31.12.9999
1604158;29.12.2017;31.12.9999
1604160;18.05.2011;31.12.9999
1604162;29.12.2014;31.12.9999
1604164;01.12.2015;31.12.9999
1604165;25.01.2016;31.12.9999
1604167;11.03.2016;31.12.9999
1604168;11.01.2016;31.12.9999
1604173;20.02.2016;31.12.9999
1604175;06.10.2009;31.12.9999
1604178;22.10.2007;31.12.9999
1604180;18.06.2018;31.12.9999
1604182;11.02.2008;31.12.9999
1604183;04.07.2002;31.12.9999
1604184;01.08.2018;31.12.9999
1604187;02.11.2017;31.12.9999
1604189;27.05.2019;31.12.9999
1604190;29.08.2017;31.12.9999
1604191;14.01.2008;31.12.9999
1604192;02.02.2016;31.12.9999
1604193;25.01.2016;31.12.9999
1604194;25.01.2016;31.12.9999
1604197;16.05.2019;31.12.9999
1604198;01.02.2018;31.12.9999
1604199;18.01.2016;31.12.9999
1604200;30.06.2008;31.12.9999
1604201;29.12.2014;31.12.9999
1604202;01.01.2020;31.12.9999
1604202;13.07.2020;31.12.9999
1604203;12.02.2010;31.12.9999
1604206;01.09.2015;31.12.9999
1604207;04.05.2008;31.12.9999
1604208;21.12.2015;31.12.9999
1604210;30.12.2015;31.12.9999
1604211;24.10.2007;31.12.9999
1604212;11.12.2019;31.12.9999
1604213;14.06.2011;31.12.9999
1604216;02.11.2017;31.12.9999
1604217;14.12.2011;31.12.9999
1604218;11.01.2016;31.12.9999
1604223;26.02.2016;31.12.9999
1604226;26.12.2018;31.12.9999
1604229;25.03.2002;31.12.9999
1604230;06.06.2007;31.12.9999
1604231;26.03.2014;31.12.9999
1604232;15.11.2018;31.12.9999
1604233;26.12.2018;31.12.9999
1604236;20.10.2010;31.12.9999
1604238;15.03.2004;31.12.9999
1604239;29.12.2014;31.12.9999
1604240;23.07.2015;31.12.9999
1604241;01.01.2016;31.12.9999
1604242;03.12.2010;31.12.9999
1604245;02.02.2010;31.12.9999
1604246;06.05.2009;31.12.9999
1604247;06.08.2007;31.12.9999
1604249;05.08.2005;31.12.9999
1604250;15.11.2018;31.12.9999
1604251;03.09.2013;31.12.9999
1604252;30.07.2008;31.12.9999
1604253;09.12.2017;31.12.9999
1604254;01.11.2012;31.12.9999
1604255;25.01.2016;31.12.9999
1604256;01.12.2015;31.12.9999
1604257;29.12.2014;31.12.9999
1604259;01.10.2015;31.12.9999
1604260;21.07.2008;31.12.9999
1604261;11.03.2016;31.12.9999
1604262;11.01.2016;31.12.9999
1604263;16.05.2019;31.12.9999
1604264;12.12.2007;31.12.9999
1604282;03.05.2018;31.12.9999
1604287;18.05.2016;31.12.9999
1604378;13.10.2008;31.12.9999
1604380;03.02.2004;31.12.9999
1604381;06.11.2018;31.12.9999
1604382;21.07.2014;31.12.9999
1604383;01.01.2016;31.12.9999
1604384;01.10.2018;31.12.9999
1604385;23.07.2007;31.12.9999
1604388;11.09.2019;31.12.9999
1604390;02.11.2017;31.12.9999
1604391;21.01.2003;31.12.9999
1604393;16.09.2020;31.12.9999
1604395;10.09.2018;31.12.9999
1604396;11.03.2015;31.12.9999
1604397;24.09.2012;31.12.9999
1604398;11.10.2004;31.12.9999
1604399;09.01.2008;31.12.9999
1604405;17.03.2005;31.12.9999
1604409;19.10.2015;31.12.9999
1604412;01.03.2016;31.12.9999
1604413;16.02.2015;31.12.9999
1604416;23.06.2004;31.12.9999
1604418;11.09.2019;31.12.9999
1604419;06.07.2009;31.12.9999
1604421;01.05.2018;31.12.9999
1604432;29.03.2004;31.12.9999
1604433;01.09.2015;31.12.9999
1604434;11.03.2003;31.12.9999
1604435;03.10.2017;31.12.9999
1604437;03.11.2005;31.12.9999
1604441;03.02.2020;31.12.9999
1604442;08.01.2003;31.12.9999
1604445;15.02.2013;31.12.9999
1604446;03.10.2018;31.12.9999
1604454;15.08.2014;31.12.9999
1604455;15.06.2018;31.12.9999
1604458;25.12.2014;31.12.9999
1604459;28.11.2012;31.12.9999
1604459;14.03.2019;31.12.9999
1604460;09.11.2017;31.12.9999
1604461;12.12.2009;31.12.9999
1604464;02.10.2008;31.12.9999
1604466;11.09.2019;31.12.9999
1604467;02.11.2017;31.12.9999
1604470;03.03.2006;31.12.9999
1604472;02.11.2017;31.12.9999
1604475;21.10.2014;31.12.9999
1604539;19.05.2014;31.12.9999
1604540;15.11.2019;31.12.9999
1604547;11.01.2016;31.12.9999
1604581;24.03.2003;31.12.9999
1604582;01.09.2006;31.12.9999
1604583;25.02.2004;31.12.9999
1604584;18.02.2011;31.12.9999
1604586;01.06.2003;31.12.9999
1604588;07.09.2018;31.12.9999
1604589;03.05.2000;31.12.9999
1604591;14.09.2009;31.12.9999
1604594;10.04.2019;31.12.9999
1604595;24.03.2003;31.12.9999
1604596;15.04.2002;31.12.9999
1604598;24.01.2001;31.12.9999
1604599;16.04.2003;31.12.9999
1604601;18.02.2003;31.12.9999
1604602;23.06.2003;31.12.9999
1604603;03.08.2012;31.12.9999
1604604;26.05.2010;31.12.9999
1604607;15.03.2000;31.12.9999
1604608;28.05.2012;31.12.9999
1604609;26.04.2012;31.12.9999
1604610;06.06.2000;31.12.9999
1604611;21.11.2003;31.12.9999
1604612;08.08.2011;31.12.9999
1604613;03.06.2002;31.12.9999
1604614;30.12.2016;31.12.9999
1604615;27.04.2010;31.12.9999
1604617;15.03.2011;31.12.9999
1604619;01.05.2018;31.12.9999
1604620;01.05.2010;31.12.9999
1604623;01.05.2010;31.12.9999
1604624;25.04.2012;31.12.9999
1604626;03.12.2007;31.12.9999
1604627;20.10.2010;31.12.9999
1604628;13.02.2012;31.12.9999
1604629;01.09.2000;31.12.9999
1604633;04.12.2019;31.12.9999
1604635;19.04.2012;31.12.9999
1604637;18.10.2002;31.12.9999
1604638;26.12.2011;31.12.9999
1604639;19.11.2007;31.12.9999
1604640;20.06.2000;31.12.9999
1604641;16.05.2016;31.12.9999
1604642;26.06.2012;31.12.9999
1604647;03.09.2019;31.12.9999
1604648;28.05.2012;31.12.9999
1604649;02.05.2012;31.12.9999
1604650;24.03.2011;31.12.9999
1604651;02.05.2012;31.12.9999
1604652;02.12.2003;31.12.9999
1604653;07.07.2003;31.12.9999
1604654;15.04.2003;31.12.9999
1604655;15.04.2019;31.12.9999
1604656;17.04.2012;31.12.9999
1604657;02.04.2010;31.12.9999
1604658;20.06.2000;31.12.9999
1604659;14.06.2000;31.12.9999
1604660;21.06.2012;31.12.9999
1604661;20.06.2000;31.12.9999
1604663;26.06.2003;31.12.9999
1604665;01.07.2003;31.12.9999
1604666;06.05.2002;31.12.9999
1604667;26.12.2011;31.12.9999
1604669;15.04.2003;31.12.9999
1604672;16.06.2000;31.12.9999
1604673;21.06.2000;31.12.9999
1604674;23.07.2018;31.12.9999
1604675;03.07.2000;31.12.9999
1604676;09.08.2002;31.12.9999
1604680;13.04.2012;31.12.9999
1604681;10.03.2009;31.12.9999
1604681;01.11.2017;31.12.9999
1604686;02.06.2003;31.12.9999
1604688;02.07.2018;31.12.9999
1604690;04.01.2003;31.12.9999
1604691;15.04.2003;31.12.9999
1604692;25.03.2004;31.12.9999
1604693;09.04.2003;31.12.9999
1604694;05.03.2003;31.12.9999
1604696;22.11.2000;31.12.9999
1604697;10.04.2017;31.12.9999
1604699;01.09.2003;31.12.9999
1604701;01.12.2017;31.12.9999
1604702;11.02.2014;31.12.9999
1604704;03.06.2003;31.12.9999
1604705;02.04.2003;31.12.9999
1604706;02.05.2012;31.12.9999
1604708;02.05.2012;31.12.9999
1604709;10.01.2001;31.12.9999
1604710;27.10.2004;31.12.9999
1604713;14.06.2000;31.12.9999
1604715;17.10.2000;31.12.9999
1604718;20.03.2003;31.12.9999
1604719;14.08.2017;31.12.9999
1604720;15.04.2002;31.12.9999
1604723;25.09.2003;31.12.9999
1604725;01.11.2012;31.12.9999
1604727;28.04.2009;31.12.9999
1604728;14.03.2003;31.12.9999
1604729;01.05.2010;31.12.9999
1604733;16.05.2012;31.12.9999
1604734;01.06.2003;31.12.9999
1604735;16.04.2001;31.12.9999
1604736;28.11.2007;31.12.9999
1604737;12.03.2004;31.12.9999
1604738;20.06.2000;31.12.9999
1604739;12.01.2010;31.12.9999
1604740;05.09.2016;31.12.9999
1604741;14.08.2017;31.12.9999
1604745;03.05.2000;31.12.9999
1604746;24.11.2003;31.12.9999
1604747;14.05.2012;31.12.9999
1604750;08.04.2019;31.12.9999
1604754;07.09.1987;31.12.2200
1604754;03.05.2012;31.12.9999
1604757;28.12.2007;31.12.9999
1604758;07.08.2000;31.12.9999
1604760;09.06.2000;31.12.9999
1604761;01.09.2003;31.12.9999
1604764;26.04.2012;31.12.9999
1604765;22.09.2014;31.12.9999
1604766;08.06.2000;31.12.9999
1604767;20.06.2003;31.12.9999
1604768;04.10.2010;31.12.9999
1604769;25.05.2010;31.12.9999
1604770;15.03.2001;31.12.9999
1604772;02.03.2010;31.12.9999
1604773;13.05.2016;31.12.9999
1604774;01.09.2003;31.12.9999
1604775;22.09.2014;31.12.9999
1604776;19.04.2016;31.12.9999
1604777;17.03.2000;31.12.9999
1604778;17.03.2003;31.12.9999
1604779;18.05.2012;31.12.9999
1604780;01.11.2017;31.12.9999
1604781;24.03.2003;31.12.9999
1604782;22.05.2012;31.12.9999
1604784;27.07.2012;31.12.9999
1604785;01.02.2008;31.12.9999
1604786;01.08.2008;31.12.9999
1604788;19.10.2000;31.12.9999
1604789;11.04.2003;31.12.9999
1604792;24.05.2012;31.12.9999
1604794;13.06.2006;31.12.9999
1604796;20.06.2000;31.12.9999
1604798;05.03.2009;31.12.9999
1604799;15.04.2002;31.12.9999
1604800;01.08.2016;31.12.9999
1604801;04.06.2012;31.12.9999
1604802;02.07.2010;31.12.9999
1604804;18.10.2011;31.12.9999
1604806;13.02.2004;31.12.9999
1604808;17.03.2008;31.12.9999
1604811;11.04.2005;31.12.9999
1604812;01.09.2000;31.12.9999
1604813;15.04.2002;31.12.9999
1604814;17.04.2001;31.12.9999
1604817;01.08.2002;31.12.9999
1604819;22.11.2018;31.12.9999
1604820;27.04.2012;31.12.9999
1604893;10.03.2015;31.12.9999
1604910;21.04.2016;31.12.9999
1604921;21.06.2019;31.12.9999
1604927;09.02.2015;31.12.9999
1604932;02.06.2011;31.12.9999
1604956;18.11.2016;31.12.9999
1604986;31.03.2017;31.12.9999
1604988;21.04.2017;31.12.9999
1604991;17.04.2012;31.12.9999
1604994;22.04.2010;31.12.9999
1604995;07.07.2015;31.12.9999
1604997;19.09.1994;31.12.9999
1604998;05.05.2014;31.12.9999
1604999;01.01.2017;31.12.9999
1605000;14.10.2009;31.12.9999
1605003;26.12.2008;31.12.9999
1605004;16.10.2009;31.12.9999
1605008;03.06.2019;31.12.9999
1605009;02.10.2009;31.12.9999
1605010;27.09.2005;31.12.9999
1605012;07.06.2007;31.12.9999
1605013;15.08.2005;31.12.9999
1605014;24.04.2019;31.12.9999
1605016;08.09.2014;31.12.9999
1605017;05.05.2015;31.12.9999
1605022;06.12.2010;31.12.9999
1605023;06.06.2001;31.12.9999
1605024;24.03.2015;31.12.9999
1605028;24.04.2013;31.12.9999
1605030;26.08.2002;31.12.9999
1605035;20.03.2008;31.12.9999
1605036;05.05.2011;31.12.9999
1605037;23.04.2007;31.12.9999
1605038;19.03.1996;31.12.9999
1605041;03.05.2012;31.12.9999
1605046;01.01.2017;31.12.9999
1605048;14.10.2009;31.12.9999
1605049;16.01.2006;31.12.9999
1605050;08.09.2014;31.12.9999
1605051;15.10.2009;31.12.9999
1605052;08.12.2010;31.12.9999
1605053;01.07.2009;31.12.9999
1605054;11.01.2010;31.12.9999
1605057;26.12.2008;31.12.9999
1605058;06.05.2015;31.12.9999
1605059;11.05.1995;31.12.9999
1605061;17.12.2010;31.12.9999
1605062;06.10.2015;31.12.9999
1605063;16.10.2009;31.12.9999
1605066;01.09.2014;31.12.9999
1605067;15.08.2005;31.12.9999
1605069;17.01.2012;31.12.9999
1605071;17.02.2009;31.12.9999
1605072;16.10.2009;31.12.9999
1605074;01.07.2003;31.12.9999
1605078;26.10.2016;31.12.9999
1605079;07.08.1992;31.12.9999
1605080;09.01.2017;31.12.9999
1605081;03.11.1993;31.12.9999
1605083;09.07.2015;31.12.9999
1605085;17.04.2001;31.12.9999
1605090;01.01.2017;31.12.9999
1605091;01.03.2007;31.12.9999
1605092;01.11.2016;31.12.9999
1605093;01.01.2016;31.12.9999
1605094;12.12.2019;31.12.9999
1605095;13.06.2012;31.12.9999
1605096;07.12.2010;31.12.9999
1605097;22.06.2015;31.12.9999
1605100;28.09.1992;31.12.9999
1605102;07.02.2012;31.12.9999
1605103;12.11.2007;31.12.9999
1605104;23.08.2010;31.12.9999
1605106;15.09.2017;31.12.9999
1605107;04.07.2016;31.12.9999
1605108;18.05.2011;31.12.9999
1605111;10.02.2012;31.12.9999
1605112;16.10.2009;31.12.9999
1605113;06.06.2011;31.12.9999
1605115;28.01.2019;31.12.9999
1605116;14.10.2009;31.12.9999
1605117;08.08.2001;31.12.9999
