tn;begin;end
1902777;01.01.2016;31.12.9999
1902778;10.10.2016;31.12.9999
1902779;03.04.2012;31.12.9999
1902781;13.11.2008;31.12.9999
1902781;01.11.2019;31.12.9999
1902782;30.05.2008;31.12.9999
1902783;01.12.2009;31.12.9999
1902784;09.04.2010;31.12.9999
1902785;01.02.2019;31.12.9999
1902786;11.04.1994;31.12.9999
1902786;01.06.2010;31.12.9999
1902786;01.01.2018;31.12.9999
1902787;19.07.2011;31.12.9999
1902787;11.07.2016;31.12.9999
1902788;09.12.2011;31.12.9999
1902788;01.04.2015;31.12.9999
1902789;01.07.2001;31.12.9999
1902789;01.04.2015;31.12.9999
1902790;11.12.2012;31.12.9999
1902790;16.09.2015;31.12.9999
1902792;22.06.1992;31.12.9999
1902792;01.11.2019;31.12.9999
1902793;09.04.2008;31.12.9999
1902794;01.10.2020;31.12.9999
1902795;01.10.2020;31.12.9999
1902796;06.02.2012;31.12.9999
1902796;01.01.2016;31.12.9999
1902796;01.10.2020;31.12.9999
1902798;17.07.2015;31.12.9999
1902799;25.01.2016;31.12.9999
1902803;17.07.2015;31.12.9999
1902803;01.01.2019;31.12.9999
1902805;01.01.2015;31.12.9999
1902806;01.01.2015;31.12.9999
1902807;17.07.2015;31.12.9999
1902807;01.01.2018;31.12.9999
1902808;17.07.2015;31.12.9999
1902808;01.06.2017;31.12.9999
1902810;18.05.2020;31.12.9999
1902811;17.07.2015;31.12.9999
1902812;17.07.2015;31.12.9999
1902813;01.10.2020;31.12.9999
1902814;01.01.2016;31.12.9999
1902817;17.07.2015;31.12.9999
1902817;01.01.2018;31.12.9999
1902817;05.06.2018;31.12.9999
1902818;17.07.2015;31.12.9999
1902818;01.01.2018;31.12.9999
1902819;17.07.2015;31.12.9999
1902819;01.01.2018;31.12.9999
1902819;05.06.2018;31.12.9999
1902820;01.01.2010;31.12.9999
1902821;08.06.2009;31.12.9999
1902822;20.07.2009;31.12.9999
1902823;01.07.2012;31.12.9999
1902824;01.01.2014;31.12.9999
1902825;01.01.2014;31.12.9999
1902826;01.06.2009;31.12.9999
1902827;01.12.2015;31.12.9999
1902829;11.06.2009;31.12.9999
1902830;01.01.2015;31.12.9999
1902831;15.06.2016;31.12.9999
1902832;04.05.2012;31.12.9999
1902832;27.05.2020;31.12.9999
1902833;01.01.2011;31.12.9999
1902836;15.01.2020;31.12.9999
1902837;11.06.2009;31.12.9999
1902837;02.11.2018;31.12.9999
1902838;01.09.2016;31.12.9999
1902840;15.07.2009;31.12.9999
1902840;01.01.2019;31.12.9999
1902841;01.07.2015;31.12.9999
1902842;20.07.2009;31.12.9999
1902842;01.07.2015;31.12.9999
1902843;02.07.2012;31.12.9999
1902844;04.02.2020;31.12.9999
1902845;01.07.2019;31.12.9999
1902846;03.06.2011;31.12.9999
1902846;01.07.2019;31.12.9999
1902847;01.06.2009;31.12.9999
1902849;01.06.2009;31.12.9999
1902850;11.09.2020;31.12.9999
1902851;01.06.2009;31.12.9999
1902852;01.06.2009;31.12.9999
1902853;01.01.2017;31.12.9999
1902854;01.01.2015;31.12.9999
1902855;03.02.2014;31.12.9999
1902856;01.01.2017;31.12.9999
1902857;01.07.2017;31.12.9999
1902858;15.10.2012;31.12.9999
1902859;16.08.2017;31.12.9999
1902860;03.08.2015;31.12.9999
1902862;03.08.2015;31.12.9999
1902863;01.01.2019;31.12.9999
1902864;01.01.2018;31.12.9999
1902865;02.09.2019;31.12.9999
1902866;15.02.2012;31.12.9999
1902867;25.03.2002;31.12.9999
1902868;05.03.2012;31.12.9999
1902871;02.10.2019;31.12.9999
1902872;20.02.2020;31.12.9999
1902874;12.07.1999;31.12.9999
1902874;15.03.2018;31.12.9999
1902875;01.01.2016;31.12.9999
1902879;19.11.2007;31.12.9999
1902880;01.01.2013;31.12.9999
1902881;03.08.2004;31.12.9999
1902881;20.02.2020;31.12.9999
1902882;01.01.2014;31.12.9999
1902884;12.07.2007;31.12.9999
1902884;28.05.2020;31.12.9999
1902886;12.03.2004;31.12.9999
1902889;01.04.2013;31.12.9999
1902890;21.01.2003;31.12.9999
1902890;09.02.2017;31.12.9999
1902891;03.02.2020;31.12.9999
1902892;01.12.2000;31.12.9999
1902892;26.04.2016;31.12.9999
1902893;01.01.2020;31.12.9999
1902894;01.01.2018;31.12.9999
1902898;15.06.2020;31.12.9999
1902900;15.07.2014;31.12.9999
1902901;15.03.2002;31.12.9999
1902901;14.06.2019;31.12.9999
1902905;07.07.2005;31.12.9999
1902905;01.01.2018;31.12.9999
1902906;15.01.2008;31.12.9999
1902906;01.04.2016;31.12.9999
1902907;29.01.2020;31.12.9999
1902910;18.04.2007;31.12.9999
1902910;31.10.2015;31.12.9999
1902911;24.10.2017;31.12.9999
1902913;07.07.2000;31.12.9999
1902914;01.09.2009;31.12.9999
1902914;16.09.2019;31.12.9999
1902915;15.06.2020;31.12.9999
1902917;17.06.2013;31.12.9999
1902918;01.12.2017;31.12.9999
1902919;01.01.2020;31.12.9999
1902921;06.01.1999;31.12.9999
1902921;01.01.2020;31.12.9999
1902922;05.12.2000;31.12.9999
1902922;01.01.2018;31.12.9999
1902923;15.06.2020;31.12.9999
1902927;10.01.2013;31.12.9999
1902928;06.05.2002;31.12.9999
1902929;15.03.2019;31.12.9999
1902930;01.10.2018;31.12.9999
1902931;12.10.2007;31.12.9999
1902934;12.10.2007;31.12.9999
1902934;01.08.2018;31.12.9999
1902936;05.02.2018;31.12.9999
1902937;01.10.2013;31.12.9999
1902938;18.05.2020;31.12.9999
1902939;20.04.2012;31.12.9999
1902941;19.10.2018;31.12.9999
1902942;09.01.2008;31.12.9999
1902943;01.04.2011;31.12.9999
1902943;12.03.2018;31.12.9999
1902944;20.04.2015;31.12.9999
1902945;06.05.2019;31.12.9999
1902947;25.02.2013;31.12.9999
1902949;03.12.2018;31.12.9999
1902950;01.01.2018;31.12.9999
1902951;14.01.2013;31.12.9999
1902953;01.01.2013;31.12.9999
1902953;01.01.2017;31.12.9999
1902955;16.10.2017;31.12.9999
1902957;25.02.2013;31.12.9999
1902957;01.06.2020;31.12.9999
1902961;01.01.2017;31.12.9999
1902965;01.11.2017;31.12.9999
1902966;25.02.2013;31.12.9999
1902966;15.11.2017;31.12.9999
1902967;12.08.2014;31.12.9999
1902969;03.06.2013;31.12.9999
1902970;03.12.2018;31.12.9999
1902977;01.01.2015;31.12.9999
1902980;01.04.2011;31.12.9999
1902980;05.10.2015;31.12.9999
1902982;17.07.2015;31.12.9999
1902984;24.12.2018;31.12.9999
1902985;24.12.2018;31.12.9999
1902986;27.06.2011;31.12.9999
1902988;01.01.2013;31.12.9999
1902988;11.06.2015;31.12.9999
1902990;23.05.2017;31.12.9999
1902996;27.12.2007;31.12.9999
1902999;20.04.2012;31.12.9999
1903000;20.04.2012;31.12.9999
1903000;16.09.2020;31.12.9999
1903003;24.04.2017;31.12.9999
1903007;02.05.2017;31.12.9999
1903008;02.05.2012;31.12.9999
1903009;16.09.2013;31.12.9999
1903010;15.11.2019;31.12.9999
1903011;01.04.2011;31.12.9999
1903011;11.01.2018;31.12.9999
1903012;11.01.2018;31.12.9999
1903016;01.01.2017;31.12.9999
1903017;15.08.2020;31.12.9999
1903018;15.04.2014;31.12.9999
1903019;03.08.2011;31.12.9999
1903020;02.08.2006;31.12.9999
1903021;04.05.2016;31.12.9999
1903022;18.07.2012;31.12.9999
1903022;14.08.2017;31.12.9999
1903023;15.11.2012;31.12.9999
1903024;15.02.2016;31.12.9999
1903025;02.04.2012;31.12.9999
1903026;06.01.1999;31.12.9999
1903028;01.04.2017;31.12.9999
1903029;01.01.2015;31.12.9999
1903031;01.01.2010;31.12.9999
1903031;01.11.2012;31.12.9999
1903036;01.10.2020;31.12.9999
1903037;12.07.2017;31.12.9999
1903037;09.10.2019;31.12.9999
1903038;18.07.2012;31.12.9999
1903038;30.06.2018;31.12.9999
1903040;01.01.2016;31.12.9999
1903040;02.07.2020;31.12.9999
1903041;01.01.2018;31.12.9999
1903042;11.03.2020;31.12.9999
1903044;27.08.2018;31.12.9999
1903045;01.01.2019;31.12.9999
1903046;01.06.2019;31.12.9999
1903047;01.01.2020;31.12.9999
1903048;02.09.2019;31.12.9999
1903049;27.05.2019;31.12.9999
1903051;01.02.2016;31.12.9999
1903052;02.01.2013;31.12.9999
1903053;04.06.2009;31.12.9999
1903053;01.10.2014;31.12.9999
1903054;01.01.2016;31.12.9999
1903055;01.01.2016;31.12.9999
1903058;12.08.2014;31.12.9999
1903060;01.12.2015;31.12.9999
1903061;21.10.2019;31.12.9999
1903062;01.01.2020;31.12.9999
1903063;01.08.2011;31.12.9999
1903063;24.06.2019;31.12.9999
1903065;01.01.2019;31.12.9999
1903066;24.05.2011;31.12.9999
1903066;01.04.2017;31.12.9999
1903067;01.01.2013;31.12.9999
1903073;16.09.2019;31.12.9999
1903075;01.01.2013;31.12.9999
1903080;01.01.2013;31.12.9999
1903085;01.10.2020;31.12.9999
1903098;01.01.2014;31.12.9999
1903100;05.05.2011;31.12.9999
1903100;01.08.2016;31.12.9999
1903101;09.01.2013;31.12.9999
1903102;05.06.2017;31.12.9999
1903103;08.05.2020;31.12.9999
1903104;06.07.2020;31.12.9999
1903105;01.10.2008;31.12.9999
1903106;01.01.2012;31.12.9999
1903106;09.07.2018;31.12.9999
1903107;02.07.2018;31.12.9999
1903108;01.02.2008;31.12.9999
1903110;03.08.2020;31.12.9999
1903111;16.09.2019;31.12.9999
1903113;03.12.2012;31.12.9999
1903114;21.06.2010;31.12.9999
1903114;01.01.2019;31.12.9999
1903115;30.07.2018;31.12.9999
1903116;10.04.2012;31.12.9999
1903116;03.08.2015;31.12.9999
1903117;15.06.2017;31.12.9999
1903117;01.07.2017;31.12.9999
1903118;02.10.2003;31.12.9999
1903118;01.01.2013;31.12.9999
1903120;01.04.2014;31.12.9999
1903125;16.02.2015;31.12.9999
1903126;23.01.2008;31.12.9999
1903127;01.01.2018;31.12.9999
1903128;16.02.2015;31.12.9999
1903129;01.07.2008;31.12.9999
1903130;01.01.2020;31.12.9999
1903131;30.12.2013;31.12.9999
1903131;01.11.2019;31.12.9999
1903133;01.01.2018;31.12.9999
1903136;14.08.2018;31.12.9999
1903137;06.04.2017;31.12.9999
1903143;01.06.2017;31.12.9999
1903145;22.07.2013;31.12.9999
1903146;03.06.2013;31.12.9999
1903146;15.08.2018;31.12.9999
1903147;25.02.2013;31.12.9999
1903148;17.10.2018;31.12.9999
1903150;11.12.2017;31.12.9999
1903151;11.02.2013;31.12.9999
1903153;03.09.2018;31.12.9999
1903155;01.03.2012;31.12.9999
1903158;01.01.2017;31.12.9999
1903160;01.09.2017;31.12.9999
1903161;01.01.2018;31.12.9999
1903162;01.01.2013;31.12.9999
1903164;01.01.2020;31.12.9999
1903165;01.01.2016;31.12.9999
1903169;01.01.2020;31.12.9999
1903171;17.03.2014;31.12.9999
1903175;24.02.2014;31.12.9999
1903176;01.01.2018;31.12.9999
1903177;11.03.2014;31.12.9999
1903180;01.01.2018;31.12.9999
1903181;16.09.2019;31.12.9999
1903182;01.01.2019;31.12.9999
1903183;19.10.2017;31.12.9999
1903184;16.09.2019;31.12.9999
1903187;01.01.2018;31.12.9999
1903188;12.11.2018;31.12.9999
1903189;01.01.2016;31.12.9999
1903190;01.11.2018;31.12.9999
1903192;01.01.2018;31.12.9999
1903196;01.01.2018;31.12.9999
1903198;22.06.2020;31.12.9999
1903199;01.01.2018;31.12.9999
1903201;03.03.2020;31.12.9999
1903204;27.09.2016;31.12.9999
1903207;01.01.2017;31.12.9999
1903208;01.10.2020;31.12.9999
1903209;01.10.2020;31.12.9999
1903210;01.10.2020;31.12.9999
1903212;15.12.2015;31.12.9999
1903217;01.01.2013;31.12.9999
1903218;01.04.2017;31.12.9999
1903219;01.01.2013;31.12.9999
1903220;01.01.2020;31.12.9999
1903222;04.03.2013;31.12.9999
1903223;01.07.2017;31.12.9999
1903225;01.01.2013;31.12.9999
1903225;01.04.2017;31.12.9999
1903230;01.02.2020;31.12.9999
1903233;04.03.2002;31.12.9999
1903233;29.01.2018;31.12.9999
1903236;01.04.2017;31.12.9999
1903237;23.05.2019;31.12.9999
1903238;01.01.2013;31.12.9999
1903239;10.08.2020;31.12.9999
1903242;01.04.2017;31.12.9999
1903244;01.12.2015;31.12.9999
1903245;01.10.2019;31.12.9999
1903246;24.11.2003;31.12.9999
1903247;01.01.2019;31.12.9999
1903251;01.02.2016;31.12.9999
1903252;16.03.2020;31.12.9999
1903253;01.07.2020;31.12.9999
1903254;21.12.2018;31.12.9999
1903256;30.12.2013;31.12.9999
1903257;01.01.2013;31.12.9999
1903259;11.12.2017;31.12.9999
1903260;26.10.2015;31.12.9999
1903263;23.11.2018;31.12.9999
1903264;01.01.2018;31.12.9999
1903267;20.05.2019;31.12.9999
1903268;13.01.2020;31.12.9999
1903269;30.12.2013;31.12.9999
1903270;01.01.2016;31.12.9999
1903271;16.07.2018;31.12.9999
1903272;01.01.2010;31.12.9999
1903275;03.04.2015;31.12.9999
1903276;01.01.2013;31.12.9999
1903279;01.01.2018;31.12.9999
1903281;16.03.2020;31.12.9999
1903282;13.08.2016;31.12.9999
1903283;01.12.2015;31.12.9999
1903284;01.01.2017;31.12.9999
1903285;01.01.2018;31.12.9999
1903287;02.11.2018;31.12.9999
1903289;01.01.2016;31.12.9999
1903290;01.11.2018;31.12.9999
1903297;04.03.2020;31.12.9999
1903298;01.01.2018;31.12.9999
1903300;09.12.2019;31.12.9999
1903302;01.11.2011;31.12.9999
1903304;01.01.2014;31.12.9999
1903305;03.06.2013;31.12.9999
1903311;26.04.2017;31.12.9999
1903312;12.08.2013;31.12.9999
1903313;01.01.2018;31.12.9999
1903320;09.04.2019;31.12.9999
1903324;01.02.2019;31.12.9999
1903327;01.03.2013;31.12.9999
1903328;17.09.2012;31.12.9999
1903328;01.01.2018;31.12.9999
1903329;03.12.2018;31.12.9999
1903330;01.12.2004;31.12.9999
1903332;01.12.2011;31.12.9999
1903333;14.10.2013;31.12.9999
1903333;15.05.2014;31.12.9999
1903337;01.10.2020;31.12.9999
1903342;02.01.2013;31.12.9999
1903346;02.01.2013;31.12.9999
1903349;02.12.2019;31.12.9999
1903353;01.10.2020;31.12.9999
1903359;02.12.2013;31.12.9999
1903360;01.11.2013;31.12.9999
1903360;01.01.2018;31.12.9999
1903362;31.12.2013;31.12.9999
1903364;15.02.2012;31.12.9999
1903364;23.04.2018;31.12.9999
1903365;25.08.2020;31.12.9999
1903366;28.01.2019;31.12.9999
1903367;04.05.2016;31.12.9999
1903369;01.01.2019;31.12.9999
1903370;01.01.2014;31.12.9999
1903371;17.04.2018;31.12.9999
1903375;01.01.2019;31.12.9999
1903376;01.03.2017;31.12.9999
1903377;06.05.2019;31.12.9999
1903378;08.11.2013;31.12.9999
1903381;01.01.2018;31.12.9999
1903382;01.11.2013;31.12.9999
1903384;28.12.2015;31.12.9999
1903388;01.01.2019;31.12.9999
1903390;25.06.2013;31.12.9999
1903393;01.12.2016;31.12.9999
1903394;12.07.2017;31.12.9999
1903395;12.07.2017;31.12.9999
1903395;13.11.2018;31.12.9999
1903396;01.01.2019;31.12.9999
1903399;01.04.2019;31.12.9999
1903401;01.10.2020;31.12.9999
1903402;01.10.2020;31.12.9999
1903403;01.01.2020;31.12.9999
1903404;01.10.2009;31.12.9999
1903404;16.10.2013;31.12.9999
1903405;01.01.2019;31.12.9999
1903408;01.08.2017;31.12.9999
1903409;01.01.2017;31.12.9999
1903410;01.10.2020;31.12.9999
1903411;17.07.2015;31.12.9999
1903411;18.05.2020;31.12.9999
1903412;01.01.2018;31.12.9999
1903413;20.02.2017;31.12.9999
1903414;01.01.2018;31.12.9999
1903416;26.07.2007;31.12.9999
1903416;01.01.2018;31.12.9999
1903418;01.01.2018;31.12.9999
1903419;01.03.2012;31.12.9999
1903419;01.01.2018;31.12.9999
1903420;09.12.2009;31.12.9999
1903421;01.10.2020;31.12.9999
1903423;01.07.2019;31.12.9999
1903424;01.10.2020;31.12.9999
1903425;01.01.2016;31.12.9999
1903428;01.07.2019;31.12.9999
1903429;01.01.2018;31.12.9999
1903431;03.06.2002;31.12.9999
1903432;06.12.2012;31.12.9999
1903433;01.06.2012;31.12.9999
1903434;01.01.2012;31.12.9999
1903434;01.12.2015;31.12.9999
1903435;01.01.2018;31.12.9999
1903437;01.01.2013;31.12.9999
1903438;01.01.2013;31.12.9999
1903439;04.09.2020;31.12.9999
1903440;13.11.2017;31.12.9999
1903442;01.01.2012;31.12.9999
1903442;24.12.2015;31.12.9999
1903444;16.04.2013;31.12.9999
1903444;03.12.2018;31.12.9999
1903448;01.06.2009;31.12.9999
1903451;01.10.2020;31.12.9999
1903453;13.03.2018;31.12.9999
1903458;09.07.2015;31.12.9999
1903460;01.01.2016;31.12.9999
1903470;02.01.2014;31.12.9999
1903477;02.01.2014;31.12.9999
1903480;01.06.2017;31.12.9999
1903482;23.12.2013;31.12.9999
1903483;06.11.2012;31.12.9999
1903483;01.01.2015;31.12.9999
1903483;21.05.2018;31.12.9999
1903488;10.04.2014;31.12.9999
1903490;02.01.2014;31.12.9999
1903491;03.12.2018;31.12.9999
1903492;01.01.2018;31.12.9999
1903494;02.01.2013;31.12.9999
1903497;02.01.2014;31.12.9999
1903498;02.01.2014;31.12.9999
1903499;02.01.2014;31.12.9999
1903502;10.05.2017;31.12.9999
1903503;01.01.2017;31.12.9999
1903504;07.11.2012;31.12.9999
1903504;25.12.2018;31.12.9999
1903505;01.01.2018;31.12.9999
1903506;18.03.2019;31.12.9999
1903507;01.08.2014;31.12.9999
1903508;01.08.2014;31.12.9999
1903509;15.05.2020;31.12.9999
1903512;01.01.2020;31.12.9999
1903513;01.10.2020;31.12.9999
1903514;01.08.2014;31.12.9999
1903515;03.12.2018;31.12.9999
1903515;01.01.2019;31.12.9999
1903517;01.01.2018;31.12.9999
1903519;01.01.2016;31.12.9999
1903520;01.01.2018;31.12.9999
1903523;01.01.2016;31.12.9999
1903524;01.01.2018;31.12.9999
1903526;01.01.2018;31.12.9999
1903527;01.01.2018;31.12.9999
1903528;01.01.2017;31.12.9999
1903530;01.11.2017;31.12.9999
1903531;01.10.2020;31.12.9999
1903532;01.01.2017;31.12.9999
1903533;01.10.2020;31.12.9999
1903534;01.10.2020;31.12.9999
1903537;01.10.2020;31.12.9999
1903538;20.08.2019;31.12.9999
1903539;01.01.2018;31.12.9999
1903540;01.01.2018;31.12.9999
1903542;01.01.2016;31.12.9999
1903544;25.02.2013;31.12.9999
1903547;01.01.2018;31.12.9999
1903548;12.09.2018;31.12.9999
1903549;01.01.2018;31.12.9999
1903550;01.01.2017;31.12.9999
1903551;15.09.2015;31.12.9999
1903552;01.10.2020;31.12.9999
1903553;01.01.2013;31.12.9999
1903556;30.10.2017;31.12.9999
1903557;01.01.2017;31.12.9999
1903558;18.07.2012;31.12.9999
1903559;01.01.2017;31.12.9999
1903561;01.01.2016;31.12.9999
1903562;01.10.2014;31.12.9999
1903563;06.03.2017;31.12.9999
1903564;12.12.2019;31.12.9999
1903565;20.04.2009;31.12.9999
1903566;15.09.2014;31.12.9999
1903566;17.10.2016;31.12.9999
1903567;01.04.2017;31.12.9999
1903568;01.04.2017;31.12.9999
1903569;23.07.2018;31.12.9999
1903571;01.01.2017;31.12.9999
1903572;22.11.2019;31.12.9999
1903573;08.09.2016;31.12.9999
1903574;01.11.2017;31.12.9999
1903575;01.01.2019;31.12.9999
1903576;01.12.2015;31.12.9999
1903577;02.07.2020;31.12.9999
1903578;01.01.2017;31.12.9999
1903579;25.06.2018;31.12.9999
1903579;08.06.2020;31.12.9999
1903580;06.05.2019;31.12.9999
1903581;22.09.2014;31.12.9999
1903584;02.01.2014;31.12.9999
1903593;02.01.2014;31.12.9999
1903596;01.10.2020;31.12.9999
1903600;01.01.2018;31.12.9999
1903601;16.04.2014;31.12.9999
1903601;25.04.2016;31.12.9999
1903603;01.01.2018;31.12.9999
1903604;01.01.2018;31.12.9999
1903606;01.12.2016;31.12.9999
1903607;18.04.2019;31.12.9999
1903608;01.07.2017;31.12.9999
1903609;01.01.2018;31.12.9999
1903610;01.01.2018;31.12.9999
1903612;04.12.2014;31.12.9999
1903612;16.01.2017;31.12.9999
1903615;01.09.2013;31.12.9999
1903616;31.10.2013;31.12.9999
1903617;01.01.2013;31.12.9999
1903617;04.12.2017;31.12.9999
1903618;01.01.2013;31.12.9999
1903619;01.12.2015;31.12.9999
1903620;15.08.2018;31.12.9999
1903625;07.05.2019;31.12.9999
1903626;12.04.2017;31.12.9999
1903626;15.04.2017;31.12.9999
1903627;25.02.2013;31.12.9999
1903628;01.01.2019;31.12.9999
1903629;01.09.2008;31.12.9999
1903629;18.06.2013;31.12.9999
1903630;01.01.2018;31.12.9999
1903631;01.04.2014;31.12.9999
1903634;19.08.2019;31.12.9999
1903636;29.07.2020;31.12.9999
1903639;25.08.2020;31.12.9999
1903647;01.12.2004;31.12.9999
1903647;19.06.2017;31.12.9999
1903648;16.07.2012;31.12.9999
1903649;15.11.2011;31.12.9999
1903649;01.01.2018;31.12.9999
1903650;05.09.2012;31.12.9999
1903655;19.06.2020;31.12.9999
1903656;01.01.2015;31.12.9999
1903656;01.01.2019;31.12.9999
1903657;18.11.2019;31.12.9999
1903658;01.03.2016;31.12.9999
1903659;01.01.2015;31.12.9999
1903659;01.01.2016;31.12.9999
1903661;01.10.2020;31.12.9999
1903663;13.02.2012;31.12.9999
1903664;11.01.2016;31.12.9999
1903665;09.07.2019;31.12.9999
1903666;10.09.2014;31.12.9999
1903666;03.04.2017;31.12.9999
1903667;03.04.2017;31.12.9999
1903668;16.10.2017;31.12.9999
1903669;17.07.2014;31.12.9999
1903670;01.01.2017;31.12.9999
1903672;01.03.2004;31.12.9999
1903672;01.01.2017;31.12.9999
1903673;01.06.2012;31.12.9999
1903675;31.12.2014;31.12.9999
1903677;01.01.2020;31.12.9999
1903678;01.01.2020;31.12.9999
1903680;28.04.2014;31.12.9999
1903680;01.01.2018;31.12.9999
1903682;08.06.2016;31.12.9999
1903684;01.05.2020;31.12.9999
1903685;01.11.2019;31.12.9999
1903687;01.11.2019;31.12.9999
1903688;01.01.2016;31.12.9999
1903689;16.01.2017;31.12.9999
1903690;10.06.2013;31.12.9999
1903691;06.07.2018;31.12.9999
1903692;03.02.2020;31.12.9999
1903698;01.01.2019;31.12.9999
1903702;01.10.2020;31.12.9999
1903706;02.01.2015;31.12.9999
1903708;01.01.2020;31.12.9999
1903709;01.01.2016;31.12.9999
1903710;03.08.2015;31.12.9999
1903711;02.01.2015;31.12.9999
1903712;01.01.2019;31.12.9999
1903714;13.08.2014;31.12.9999
1903715;02.01.2015;31.12.9999
1903717;12.02.2018;31.12.9999
1903721;03.12.2018;31.12.9999
1903729;01.01.2016;31.12.9999
1903732;01.01.2018;31.12.9999
1903733;01.01.2018;31.12.9999
1903735;02.01.2015;31.12.9999
1903736;17.07.2015;31.12.9999
1903736;01.01.2018;31.12.9999
1903737;01.04.2015;31.12.9999
1903738;01.01.2020;31.12.9999
1903739;01.01.2020;31.12.9999
1903740;01.01.2020;31.12.9999
1903741;01.01.2018;31.12.9999
1903742;23.11.2017;31.12.9999
1903743;25.08.2020;31.12.9999
1903745;13.03.2017;31.12.9999
1903746;01.01.2018;31.12.9999
1903748;01.01.2020;31.12.9999
1903749;28.08.2018;31.12.9999
1903752;01.01.2020;31.12.9999
1903760;01.01.2018;31.12.9999
1903764;27.12.2006;31.12.9999
1903764;02.07.2018;31.12.9999
1903767;01.01.2018;31.12.9999
1903770;01.11.2017;31.12.9999
1903771;01.01.2018;31.12.9999
1903773;02.04.2012;31.12.9999
1903773;28.12.2017;31.12.9999
1903774;01.01.2014;31.12.9999
1903774;03.02.2020;31.12.9999
1903775;24.03.1997;31.12.9999
1903775;01.01.2015;31.12.9999
1903777;02.01.2015;31.12.9999
1903778;02.01.2015;31.12.9999
1903779;02.01.2015;31.12.9999
1903780;01.01.2020;31.12.9999
1903781;25.06.2018;31.12.9999
1903782;15.03.2018;31.12.9999
1903783;01.01.2018;31.12.9999
1903784;20.03.2017;31.12.9999
1903786;18.01.2010;31.12.9999
1903787;01.10.2020;31.12.9999
1903788;01.01.2018;31.12.9999
1903789;05.08.2019;31.12.9999
1903790;01.01.2018;31.12.9999
1903791;01.01.2018;31.12.9999
1903792;02.01.2015;31.12.9999
1903793;01.01.2018;31.12.9999
1903794;02.01.2015;31.12.9999
1903795;19.08.2019;31.12.9999
1903796;01.10.2020;31.12.9999
1903797;02.01.2015;31.12.9999
1903798;01.01.2015;31.12.9999
1903799;09.10.2019;31.12.9999
1903800;05.05.2014;31.12.9999
1903806;01.01.2017;31.12.9999
1903810;09.02.2016;31.12.9999
1903816;01.01.2020;31.12.9999
1903817;25.02.2013;31.12.9999
1903819;01.10.2020;31.12.9999
1903820;01.01.2020;31.12.9999
1903821;01.01.2015;31.12.9999
1903821;01.01.2018;31.12.9999
1903822;01.10.2020;31.12.9999
1903823;01.10.2020;31.12.9999
1903825;01.01.2018;31.12.9999
1903826;01.01.2020;31.12.9999
1903827;01.01.2018;31.12.9999
1903829;05.03.2018;31.12.9999
1903830;03.04.2017;31.12.9999
1903831;01.01.2020;31.12.9999
1903835;04.09.2020;31.12.9999
1903838;01.01.2015;31.12.9999
1903840;18.03.2013;31.12.9999
1903843;02.01.2015;31.12.9999
1903843;02.07.2018;31.12.9999
1903844;01.05.2020;31.12.9999
1903845;25.01.2016;31.12.9999
1903846;01.04.2016;31.12.9999
1903848;01.06.2019;31.12.9999
1903849;01.01.2018;31.12.9999
1903851;01.01.2013;31.12.9999
1903856;01.01.2018;31.12.9999
1903857;01.01.2019;31.12.9999
1903858;01.01.2018;31.12.9999
1903860;20.09.2018;31.12.9999
1903863;21.08.2017;31.12.9999
1903864;01.01.2015;31.12.9999
1903865;01.01.2016;31.12.9999
1903866;12.11.2019;31.12.9999
1903868;01.01.2018;31.12.9999
1903869;01.01.2018;31.12.9999
1903870;01.01.2018;31.12.9999
1903871;01.01.2020;31.12.9999
1903874;01.04.2015;31.12.9999
1903875;01.01.2018;31.12.9999
1903877;01.01.2019;31.12.9999
1903878;01.01.2018;31.12.9999
1903879;07.10.2020;31.12.9999
1903880;06.11.2013;31.12.9999
1903881;01.01.2015;31.12.9999
1903883;10.08.2015;31.12.9999
1903883;01.01.2020;31.12.9999
1903885;01.01.2019;31.12.9999
1903886;01.01.2015;31.12.9999
1903887;17.07.2017;31.12.9999
1903888;01.01.2018;31.12.9999
1903889;01.01.2016;31.12.9999
1903891;26.10.2015;31.12.9999
1903891;01.01.2019;31.12.9999
1903892;01.01.2014;31.12.9999
1903893;01.01.2018;31.12.9999
1903895;03.05.2018;31.12.9999
1903896;01.01.2019;31.12.9999
1903897;26.08.2019;31.12.9999
1903898;02.09.1998;31.12.9999
1903898;01.01.2015;31.12.9999
1903900;04.05.2010;31.12.9999
1903901;01.06.2020;31.12.9999
1903904;13.01.2014;31.12.9999
1903905;01.01.2018;31.12.9999
1903907;01.01.2016;31.12.9999
1903908;01.01.2016;31.12.9999
1903910;01.01.2016;31.12.9999
1903911;01.01.2019;31.12.9999
1903912;01.01.2015;31.12.9999
1903914;01.01.2020;31.12.9999
1903916;01.12.2015;31.12.9999
1903917;01.01.2016;31.12.9999
1903919;28.08.2019;31.12.9999
1903921;02.10.2017;31.12.9999
1903922;01.01.2019;31.12.9999
1903923;05.10.2015;31.12.9999
1903924;02.02.2009;31.12.9999
1903925;03.08.2015;31.12.9999
1903927;01.10.2020;31.12.9999
1903928;01.01.2018;31.12.9999
1903929;01.10.2020;31.12.9999
1903930;01.01.2015;31.12.9999
1903931;01.01.2015;31.12.9999
1903932;01.01.2015;31.12.9999
1903933;01.01.2018;31.12.9999
