tn;begin;end
1402635;02.07.2012;31.12.9999
1402641;01.02.2007;31.12.9999
1402646;02.07.2020;31.12.9999
1402650;16.05.2019;31.12.9999
1402651;01.10.2019;31.12.9999
1402652;25.09.2017;31.12.9999
1402653;01.11.2012;31.12.9999
1402654;04.10.2016;31.12.9999
1402655;02.03.2016;31.12.9999
1402657;17.03.2015;31.12.9999
1402658;10.08.2015;31.12.9999
1402660;17.02.2014;31.12.9999
1402661;01.06.2016;31.12.9999
1402662;28.04.2014;31.12.9999
1402663;02.07.2012;31.12.9999
1402664;20.12.2017;31.12.9999
1402665;17.03.2016;31.12.9999
1402667;20.03.2018;31.12.9999
1402669;24.08.2015;31.12.9999
1402672;01.12.2007;31.12.9999
1402673;12.08.2014;31.12.9999
1402674;01.11.2006;31.12.9999
1402675;02.07.2013;31.12.9999
1402676;02.07.2012;31.12.9999
1402678;12.10.2016;31.12.9999
1402680;10.10.2016;31.12.9999
1402681;04.10.2016;31.12.9999
1402685;24.03.2016;31.12.9999
1402687;01.08.2019;31.12.9999
1402688;01.08.2019;31.12.9999
1402689;16.03.2015;31.12.9999
1402690;01.04.2013;31.12.9999
1402692;01.02.2018;31.01.2099
1402692;01.02.2018;31.12.9999
1402693;01.10.2012;31.12.9999
1402694;14.09.2020;31.12.9999
1402695;05.02.2014;31.12.9999
1402696;21.08.2013;31.12.9999
1402697;25.06.2019;31.12.9999
1402698;01.07.2012;31.12.9999
1402698;01.09.2019;31.12.9999
1402700;01.01.2007;31.12.9999
1402701;01.01.2007;31.12.9999
1402703;01.08.2013;31.12.9999
1402705;15.11.2006;31.12.9999
1402706;01.11.2006;31.12.9999
1402707;01.12.2007;31.12.9999
1402709;01.01.2007;31.12.9999
1402712;21.10.2009;31.12.9999
1402713;01.09.2017;31.12.9999
1402714;13.04.2009;31.12.9999
1402715;12.12.2011;31.12.9999
1402720;01.01.2013;31.12.9999
1402722;01.01.1989;31.12.9999
1402723;08.09.1989;31.12.9999
1402725;13.07.1995;31.12.9999
1402726;01.04.2014;31.12.9999
1402727;27.05.1993;31.12.9999
1402728;15.02.1994;31.12.9999
1402730;12.08.2008;31.12.9999
1402731;01.04.2015;31.12.9999
1402732;04.05.2008;31.12.9999
1402735;06.09.1988;31.12.9999
1402738;06.02.1995;31.12.9999
1402739;30.06.2008;31.12.9999
1402740;01.03.2008;31.12.9999
1402741;15.05.2018;31.12.9999
1402742;20.06.2008;31.12.9999
1402745;13.05.2013;31.12.9999
1402746;11.12.2017;31.12.9999
1402747;27.12.2016;31.12.9999
1402748;22.01.2018;31.12.9999
1402749;01.03.2019;31.12.9999
1402750;07.04.2008;31.12.9999
1402751;20.12.2017;31.12.9999
1402752;01.02.2010;31.12.9999
1402753;02.07.2012;31.12.9999
1402754;02.07.2012;31.12.9999
1402755;25.06.2020;31.12.9999
1402759;16.07.2012;31.12.9999
1402761;24.08.2017;31.12.9999
1402762;21.09.2015;31.12.9999
1402764;04.07.2013;31.12.9999
1402765;09.07.2018;31.12.9999
1402767;12.12.2011;31.12.9999
1402769;02.07.2012;31.12.9999
1402771;01.01.2013;31.12.9999
1402774;01.04.2013;31.12.9999
1402776;17.08.2016;31.12.9999
1402778;01.07.2008;31.12.9999
1402779;22.04.2013;31.12.9999
1402781;16.07.2012;31.12.9999
1402783;20.07.2012;31.12.9999
1402783;16.01.2020;31.12.9999
1402786;19.12.2018;31.12.9999
1402788;17.09.2014;31.12.9999
1402792;19.08.2019;31.12.9999
1402794;01.07.2015;31.12.9999
1402795;01.04.2017;31.12.9999
1402796;16.10.2019;31.12.9999
1402797;01.04.2017;31.12.9999
1402798;03.06.2019;31.12.9999
1402799;18.11.2015;31.12.9999
1402800;19.08.2015;31.12.9999
1402803;16.03.2020;31.12.9999
1402804;01.01.2018;31.12.9999
1402804;09.01.2018;31.12.9999
1402805;13.07.2015;31.12.9999
1402805;01.11.2019;31.12.9999
1402806;20.01.2015;31.12.9999
1402807;20.02.2019;31.12.9999
1402810;21.01.2015;31.12.9999
1402812;01.08.2019;31.12.9999
