rp,tn
70,634293
70,634295
70,634311
70,634312
70,634321
70,634323
70,634324
70,634325
70,634327
70,634328
70,634333
70,634334
70,634341
70,634342
70,634343
70,634345
70,634346
70,634347
70,634348
70,634350
70,634351
70,634352
70,634355
70,634360
70,634362
70,634368
70,634369
70,634373
70,634374
70,634375
70,634376
70,634377
70,634378
70,634382
70,634383
70,634384
70,634388
70,634389
70,634390
70,634391
70,634393
70,634394
70,634396
70,634400
70,634407
70,634408
70,634409
70,634418
70,634424
70,634426
70,634427
70,634428
70,634429
70,634433
70,634434
70,634459
70,634463
70,634481
70,634489
70,634490
70,634503
70,634504
70,634506
70,634507
70,634508
70,634509
70,634510
70,634511
70,634512
70,634513
70,634516
70,634519
70,634520
70,634521
70,634524
70,634526
70,634529
70,634530
70,634531
70,634538
70,634544
70,634545
70,634546
70,634547
70,634572
70,634586
70,634593
70,634594
70,634596
70,634599
70,634602
70,634609
70,634643
70,634678
70,634692
70,634710
70,634775
70,634776
70,634783
70,634797
70,634801
70,634802
70,634803
70,634804
70,634849
70,634856
70,634900
70,634919
70,634920
70,634922
70,634923
70,634924
70,634925
70,634927
70,634930
70,634931
70,634932
70,634938
70,634966
70,634967
70,634968
70,634969
70,634970
70,634971
70,634972
70,634974
70,634975
70,635022
70,635040
70,635046
70,635056
70,635057
70,635062
70,635075
70,635082
70,635089
70,635091
70,635125
70,635155
70,635157
70,635167
70,635168
70,635169
70,635170
70,635171
70,635172
70,635173
70,635174
70,635177
70,635178
70,635179
70,635180
70,635182
70,635183
70,635184
70,635186
70,635187
70,635188
70,635189
70,635190
70,635191
70,635192
70,635193
70,635194
70,635196
70,635198
70,635205
70,635206
70,635207
70,635209
70,635212
70,635213
70,635214
70,635215
70,635216
70,635223
70,635237
70,635244
70,635249
70,635251
70,635252
70,635258
70,635260
70,635261
70,635263
70,635265
70,635268
70,635269
70,635270
70,635278
70,635284
70,635286
70,635293
70,635296
70,635297
70,635298
70,635303
70,635323
70,635326
70,635328
70,635333
70,635338
70,635343
70,635345
70,635347
70,635348
70,635349
70,635350
70,635355
70,635357
70,635358
70,635359
70,635364
70,635365
70,635366
70,635367
70,635369
70,635370
70,635371
70,635373
70,635375
70,635380
70,635383
70,635384
70,635387
70,635392
70,635396
70,635408
70,635409
70,635410
70,635411
70,635413
70,635419
70,635420
70,635421
70,635424
70,635431
70,635432
70,635436
70,635437
70,635438
70,635439
70,635440
70,635441
70,635442
70,635444
70,635445
70,635446
70,635447
70,635448
70,635449
70,635450
70,635456
70,635457
70,635458
70,635476
70,635477
70,635479
70,635481
70,635482
70,635483
70,635484
70,635485
70,635486
70,635487
70,635496
70,635497
70,635498
70,635501
70,635504
70,635505
70,635507
