tn;begin;end
1501542;01.01.2019;31.12.9999
1501543;06.03.2012;31.12.9999
1501544;01.01.2019;31.12.9999
1501545;01.01.2019;31.12.9999
1501546;01.01.2019;31.12.9999
1501547;01.11.2019;31.12.9999
1501548;01.01.2015;31.12.9999
1501549;09.03.2016;31.12.9999
1501550;24.01.2018;31.12.9999
1501551;01.01.2019;31.12.9999
1501552;01.10.2020;31.12.9999
1501553;01.01.2020;31.12.9999
1501554;12.01.2015;31.12.9999
1501555;03.07.2018;31.12.9999
1501556;01.01.2020;31.12.9999
1501557;01.02.2019;31.12.9999
1501558;13.01.2016;31.12.9999
1501561;01.03.2019;31.12.9999
1501564;18.12.2006;31.12.9999
1501565;01.03.2007;31.12.9999
1501566;19.02.2008;31.12.9999
1501567;01.01.2018;31.12.9999
1501568;01.05.2020;31.12.9999
1501571;21.10.2010;31.12.9999
1501572;28.08.2012;31.12.9999
1501573;28.01.2020;31.12.9999
1501575;28.01.2020;31.12.9999
1501576;01.01.2019;31.12.9999
1501578;01.01.2019;31.12.9999
1501579;01.01.2020;31.12.9999
1501580;01.01.2020;31.12.9999
1501581;26.12.2016;31.12.9999
1501582;25.08.2020;31.12.9999
1501583;18.02.2019;31.12.9999
1501586;01.01.2018;31.12.9999
1501587;01.01.2018;31.12.9999
1501588;01.01.2014;31.12.9999
1501589;19.05.2020;31.12.9999
1501590;01.01.2020;31.12.9999
1501591;01.01.2020;31.12.9999
1501592;01.07.2015;31.12.9999
1501593;01.01.2014;31.12.9999
1501594;01.01.2020;31.12.9999
1501595;01.11.2019;31.12.9999
1501596;14.05.2019;31.12.9999
1501597;01.01.2018;31.12.9999
1501598;01.04.2020;31.12.9999
1501599;01.07.2015;31.12.9999
1501600;01.01.2020;31.12.9999
1501602;01.01.2018;31.12.9999
1501603;01.03.2020;31.12.9999
1501604;01.01.2014;31.12.9999
1501605;01.03.2020;31.12.9999
1501606;01.07.2015;31.12.9999
1501607;01.01.2012;31.12.9999
1501607;01.03.2020;31.12.9999
1501608;21.05.1991;31.12.9999
1501610;13.04.2020;31.12.9999
1501611;22.05.2017;31.12.9999
1501612;11.11.2008;31.12.9999
1501613;09.01.2019;31.12.9999
1501614;06.08.2014;31.12.9999
1501615;21.02.2014;31.12.9999
1501616;01.01.2018;31.12.9999
1501616;24.01.2018;31.12.9999
1501617;27.09.2018;31.12.9999
1501618;01.01.2010;31.12.9999
1501619;10.09.2007;31.12.9999
1501620;01.01.2018;31.12.9999
1501621;07.02.2017;31.12.9999
1501622;18.03.2014;31.12.9999
1501623;01.10.2002;31.12.9999
1501623;01.01.2018;31.12.9999
1501624;01.01.2018;31.12.9999
1501625;22.04.2020;31.12.9999
1501626;01.01.2018;31.12.9999
1501626;01.08.2019;31.12.9999
1501627;24.12.2018;31.12.9999
1501628;03.12.2018;31.12.9999
1501629;15.08.2020;31.12.9999
1501630;16.11.2016;31.12.9999
1501632;14.09.2020;31.12.9999
1501633;01.01.2020;31.12.9999
1501634;01.10.2015;31.12.9999
1501635;03.02.2020;31.12.9999
1501636;23.06.2016;31.12.9999
1501637;01.06.2020;31.12.9999
1501638;01.01.2018;31.12.9999
1501639;01.01.2019;31.12.9999
