tn;begin;end
2101758;24.12.2014;31.12.9999
2101759;09.01.2018;31.12.9999
2101760;01.01.2018;31.12.9999
2101761;09.01.2018;31.12.9999
2101762;22.11.2017;31.12.9999
2101763;23.11.2009;31.12.9999
2101765;26.08.2011;31.12.9999
2101767;01.01.2018;31.12.9999
2101768;22.08.2018;31.12.9999
2101769;30.08.2012;31.12.9999
2101770;20.06.2008;31.12.9999
2101771;12.01.2015;31.12.9999
2101772;01.01.2018;31.12.9999
2101773;27.01.2015;31.12.9999
2101775;21.05.2012;31.12.9999
2101776;08.10.2018;31.12.9999
2101777;09.01.2020;31.12.9999
2101778;15.07.2013;31.12.9999
2101779;30.12.2019;31.12.9999
2101780;02.12.2013;31.12.9999
2101781;19.11.2012;31.12.9999
2101782;20.11.2019;31.12.9999
2101783;19.12.2012;31.12.9999
2101785;09.01.2018;31.12.9999
2101787;03.04.2017;31.12.9999
2101788;09.01.2018;31.12.9999
2101792;02.03.2015;31.12.9999
2101793;03.09.2018;31.12.9999
2101796;01.08.2017;31.12.9999
2101798;01.01.2020;31.12.9999
2101799;01.01.2017;31.12.9999
2101801;09.01.2017;31.12.9999
2101802;26.11.2012;31.12.9999
2101804;09.01.2017;31.12.9999
2101805;11.01.2016;31.12.9999
2101807;01.01.2018;31.12.9999
2101810;17.10.2019;31.12.9999
2101816;01.01.2019;31.12.9999
2101817;01.01.2018;31.12.9999
2101820;01.10.2020;31.12.9999
2101824;09.07.2008;31.12.9999
2101825;01.07.2013;31.12.9999
2101836;09.01.2020;31.12.9999
2101840;13.08.2019;31.12.9999
2101842;01.01.2018;31.12.9999
2101844;10.11.2010;31.12.9999
2101845;01.01.2015;31.12.9999
2101846;01.01.2014;31.12.9999
2101849;09.01.2019;31.12.9999
2101850;22.07.2019;31.12.9999
2101851;19.07.2011;31.12.9999
2101852;09.01.2018;31.12.9999
2101854;29.09.2015;31.12.9999
2101855;09.01.2018;31.12.9999
2101856;13.02.2015;31.12.9999
2101857;10.06.2016;31.12.9999
2101859;09.01.2017;31.12.9999
2101861;09.01.2017;31.12.9999
2101862;19.02.2015;31.12.9999
2101863;19.02.2018;31.12.9999
2101864;01.02.2011;31.12.9999
2101865;01.01.2018;31.12.9999
2101866;01.04.2015;31.12.9999
2101867;19.02.2018;31.12.9999
2101868;01.02.2011;31.12.9999
2101869;01.01.2018;31.12.9999
2101870;17.12.2013;31.12.9999
2101871;01.01.2014;31.12.9999
2101872;01.08.2002;31.12.9999
2101879;30.01.2018;31.12.9999
2101881;01.04.2007;31.12.9999
2101886;14.08.2015;31.12.9999
2101888;21.04.2017;31.12.9999
2101889;06.10.2016;31.12.9999
2101895;09.01.2017;31.12.9999
2101897;01.01.2018;31.12.9999
2101898;10.08.2012;31.12.9999
2101899;01.01.2019;31.12.9999
2101900;11.09.2018;31.12.9999
2101903;18.12.2015;31.12.9999
2101904;01.01.2014;31.12.9999
2101905;19.03.2015;31.12.9999
2101906;05.03.2013;31.12.9999
2101907;05.08.2014;31.12.9999
2101908;05.03.2013;31.12.9999
2101910;26.07.2016;31.12.9999
2101911;15.02.2007;31.12.9999
2101912;01.01.2017;31.12.9999
2101914;01.04.2019;31.12.9999
2101916;01.11.2002;31.12.9999
2101917;01.09.2009;31.12.9999
2101918;01.04.2007;31.12.9999
2101919;01.11.2007;31.12.9999
2101922;20.03.2015;31.12.9999
2101923;29.11.2019;31.12.9999
2101926;09.01.2020;31.12.9999
2101927;09.01.2018;31.12.9999
2101928;31.12.2015;31.12.9999
2101929;01.01.2018;31.12.9999
2101930;01.08.2002;31.12.9999
2101931;09.01.2017;31.12.9999
2101933;31.12.2015;31.12.9999
2101933;28.12.2017;31.12.9999
2101934;01.01.2018;31.12.9999
2101935;03.04.2018;31.12.9999
2101937;01.01.2019;31.12.9999
2101938;27.03.2019;31.12.9999
2101939;27.07.2020;31.12.9999
2101941;05.05.2015;31.12.9999
2101942;11.04.2018;31.12.9999
2101945;11.08.2012;31.12.9999
2101947;26.06.2019;31.12.9999
2101955;17.12.2019;31.12.9999
2101957;01.04.2020;31.12.9999
2101958;19.08.2019;31.12.9999
2101960;26.06.2019;31.12.9999
2101962;01.11.2018;31.12.9999
2101963;01.06.2020;31.12.9999
2101964;16.12.2019;31.12.9999
2101966;22.09.2020;31.12.9999
2101967;01.01.2018;31.12.9999
2101971;05.05.2015;31.12.9999
2101972;01.01.2018;31.12.9999
2101973;03.12.2018;31.12.9999
2101974;01.01.2016;31.12.9999
2101976;12.05.2014;31.12.9999
2101978;05.07.2019;31.12.9999
2101979;10.09.2020;31.12.9999
2101983;13.09.2018;31.12.9999
2101984;05.05.2015;31.12.9999
2101985;14.08.2018;31.12.9999
2101986;19.11.2019;31.12.9999
2101987;01.01.2016;31.12.9999
2101988;01.01.2016;31.12.9999
2101989;01.01.2016;31.12.9999
2101993;10.05.2017;31.12.9999
2101994;15.07.2020;31.12.9999
2101995;29.09.2020;31.12.9999
